group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime
多元视角-世界首作,,1号厅,英国,上海市沪北电影院,,20:06,托比·麦克唐纳,1560594600,96min,彩色,星期六,6月15日,OLD BOYS,老男孩,0,,6098,瑞典,18:30
多元视角-世界首作,,1号厅,英国,上海市沪北电影院,,14:57,汤姆·埃德蒙兹,1560749400,87min,彩色,星期一,6月17日,DEAD IN A WEEK: OR YOUR MONEY BACK,一周必死：否则退钱,1,,8981,,13:30
多元视角-世界首作,,1号厅,意大利,上海市沪北电影院,,14:52,詹卢卡·万努奇,1560835800,82min,彩色,星期二,6月18日,7 DAYS TO GET FAMOUS,七日成名,0,,7088,,13:30
多元视角-世界首作,,LUXE巨幕厅,英国,上海百丽宫影城（协信店）,,20:06,托比·麦克唐纳,1560681000,96min,彩色,星期日,6月16日,OLD BOYS,老男孩,0,,6098,瑞典,18:30
多元视角-世界首作,,LUXE巨幕厅,意大利,上海百丽宫影城（协信店）,,19:52,詹卢卡·万努奇,1561026600,82min,彩色,星期四,6月20日,7 DAYS TO GET FAMOUS,七日成名,0,,7088,,18:30
多元视角-世界首作,,3号厅,英国,SFC上海影城,,19:57,汤姆·埃德蒙兹,1561285800,87min,彩色,星期日,6月23日,DEAD IN A WEEK: OR YOUR MONEY BACK,一周必死：否则退钱,0,,8981,,18:30
多元视角-世界首作,,3号厅,法国,嘉定影剧院,,20:21,安托万·兰博,1560767400,111min,彩色,星期一,6月17日,INTIME CONVICTION,最后的审判,0,,6857,比利时,18:30
多元视角-世界首作,,IMAX厅,法国,博悦汇影城外滩金融中心IMAX店,,20:21,安托万·兰博,1560681000,111min,彩色,星期日,6月16日,INTIME CONVICTION,最后的审判,0,,6857,比利时,18:30
多元视角-世界首作,,IMAX厅,西班牙,博悦汇影城外滩金融中心IMAX店,,22:35,那奇欧·胡布雷兹,1561121100,110min,彩色,星期五,6月21日,THE UNCOVERING,发掘真相,1,,5325,阿根廷,20:45
多元视角-世界首作,,1号厅,英国,SFC上影百联影城（大上海店）,,22:12,汤姆·埃德蒙兹,1560689100,87min,彩色,星期日,6月16日,DEAD IN A WEEK: OR YOUR MONEY BACK,一周必死：否则退钱,0,,8981,,20:45
多元视角-世界首作,,2号厅,意大利,国泰电影院,,22:10,克里斯蒂安·詹弗雷达,1561121100,85min,彩色,星期五,6月21日,ONLY GOOD THINGS ,唯有好事,"0,2",,7702,,20:45
多元视角-世界首作,,3号厅,罗马尼亚,上海科技影城,,22:14,尤安娜·乌里卡鲁,1560602700,89min,彩色,星期六,6月15日,LEMONADE,柠檬汽水,0,,7858,,20:45
多元视角-世界首作,,3号厅,法国,上海大光明电影院,,15:21,安托万·兰博,1560835800,111min,彩色,星期二,6月18日,INTIME CONVICTION,最后的审判,0,,6857,比利时,13:30
多元视角-世界首作,,3号厅,意大利,上海大光明电影院,,17:10,克里斯蒂安·詹弗雷达,1561016700,85min,彩色,星期四,6月20日,ONLY GOOD THINGS ,唯有好事,0,,7702,,15:45
多元视角-世界首作,,3号厅,美国,上海大光明电影院,,11:55,迈克尔·泰伯斯基,1561170600,85min,彩色,星期六,6月22日,THE SOUND OF SILENCE,心琴调音师,0,,7422,,10:30
多元视角-世界首作,,8号厅,罗马尼亚,CGV影城（白玉兰广场IMAX店）,,22:14,尤安娜·乌里卡鲁,1561034700,89min,彩色,星期四,6月20日,LEMONADE,柠檬汽水,0,,7858,,20:45
多元视角-世界首作,,5号厅,中国台湾,上海奉贤宝龙横店IMAX影城,,20:33,周雅立,1561285800,123min,彩色+黑白,星期日,6月23日,THE VERY LAST DAY,最后一日,0,,6257,中国,18:30
多元视角-世界首作,,4号厅,英国,天山电影院-虹桥艺术中心旗舰店,,12:06,托比·麦克唐纳,1560997800,96min,彩色,星期四,6月20日,OLD BOYS,老男孩,0,,6098,瑞典,10:30
多元视角-世界首作,,6号厅,意大利,天山电影院-虹桥艺术中心旗舰店,,19:52,詹卢卡·万努奇,1561113000,82min,彩色,星期五,6月21日,7 DAYS TO GET FAMOUS,七日成名,"2,0",,7088,,18:30
多元视角-世界首作,,6号厅,罗马尼亚,天山电影院-虹桥艺术中心旗舰店,,22:14,尤安娜·乌里卡鲁,1561121100,89min,彩色,星期五,6月21日,LEMONADE,柠檬汽水,0,,7858,,20:45
多元视角-世界首作,,6号厅,意大利,天山电影院-虹桥艺术中心旗舰店,,14:55,克里斯蒂安·詹弗雷达,1561181400,85min,彩色,星期六,6月22日,ONLY GOOD THINGS ,唯有好事,0,,7702,,13:30
多元视角-世界首作,,1号厅,西班牙,SFC上影影城（美罗城店）,,22:35,那奇欧·胡布雷兹,1560602700,110min,彩色,星期六,6月15日,THE UNCOVERING,发掘真相,1,,5325,阿根廷,20:45
多元视角-世界首作,,1号厅,中国台湾,SFC上影影城（美罗城店）,,22:48,周雅立,1560861900,123min,彩色+黑白,星期二,6月18日,THE VERY LAST DAY,最后一日,"0,2",,6257,中国,20:45
多元视角-世界首作,,5号厅,法国,华士达影城（徐汇店）,,20:21,安托万·兰博,1560594600,111min,彩色,星期六,6月15日,INTIME CONVICTION,最后的审判,0,,6857,比利时,18:30
多元视角-世界首作,,1号厅,英国,上海星光影城（亚新旗舰店）,,19:57,汤姆·埃德蒙兹,1560940200,87min,彩色,星期三,6月19日,DEAD IN A WEEK: OR YOUR MONEY BACK,一周必死：否则退钱,0,,8981,,18:30
多元视角-世界首作,,7号厅,法国,AMG海上国际影城环球港店,,22:36,安托万·兰博,1560948300,111min,彩色,星期三,6月19日,INTIME CONVICTION,最后的审判,0,,6857,比利时,20:45
多元视角-世界首作,,7号厅,美国,AMG海上国际影城环球港店,,22:10,迈克尔·泰伯斯基,1561034700,85min,彩色,星期四,6月20日,THE SOUND OF SILENCE,心琴调音师,1,,7422,,20:45
多元视角-世界首作,,SUPER CINEMA,意大利,华谊兄弟电影中心上海大悦城店,,14:55,克里斯蒂安·詹弗雷达,1560663000,85min,彩色,星期日,6月16日,ONLY GOOD THINGS ,唯有好事,0,,7702,,13:30
多元视角-世界首作,,SUPER CINEMA,中国台湾,华谊兄弟电影中心上海大悦城店,,17:48,周雅立,1561189500,123min,彩色+黑白,星期六,6月22日,THE VERY LAST DAY,最后一日,0,,6257,中国,15:45
多元视角-世界首作,,2号厅,意大利,SFC上影百联影城（八佰伴IMAX店）,,19:52,詹卢卡·万努奇,1560767400,82min,彩色,星期一,6月17日,7 DAYS TO GET FAMOUS,七日成名,0,,7088,,18:30
多元视角-世界首作,,2号厅,英国,SFC上影百联影城（八佰伴IMAX店）,,20:06,托比·麦克唐纳,1561285800,96min,彩色,星期日,6月23日,OLD BOYS,老男孩,0,,6098,瑞典,18:30
多元视角-世界首作,,7号厅,西班牙,上海百丽宫影城（LCM置汇旭辉广场店）,,22:35,那奇欧·胡布雷兹,1561207500,110min,彩色,星期六,6月22日,THE UNCOVERING,发掘真相,"0,2",,5325,阿根廷,20:45
多元视角-世界首作,,LUXE厅,意大利,上海百丽宫影城（陆家嘴中心店）,,19:52,詹卢卡·万努奇,1560681000,82min,彩色,星期日,6月16日,7 DAYS TO GET FAMOUS,七日成名,0,,7088,,18:30
多元视角-世界首作,,4号厅,罗马尼亚,AMG海上明珠国际影城（莘庄店）,,22:14,尤安娜·乌里卡鲁,1560689100,89min,彩色,星期日,6月16日,LEMONADE,柠檬汽水,0,,7858,,20:45
多元视角-SIFF狂想曲,,东方巨幕厅,日本,SFC上海影城,,12:26,盐田明彦,1561084200,116min,彩色,星期五,6月21日,FAREWELL SONG,再见，嘴唇,0,,6982,,10:30
多元视角-SIFF狂想曲,,东方巨幕厅,美国,SFC上海影城,,09:59,艾伦·艾略特,1561249800,89min,彩色,星期日,6月23日,AMAZING GRACE (4K),奇异恩典 (4K),0,4K,7952,,08:30
多元视角-SIFF狂想曲,,2号厅,日本,上海UA梅龙镇广场电影城,,22:41,盐田明彦,1560602700,116min,彩色,星期六,6月15日,FAREWELL SONG,再见，嘴唇,0,,6982,,20:45
多元视角-SIFF狂想曲,,2号厅,美国,SFC上海影城,,12:03,"科林·柴维斯



杰瑞·克莱默",1560738600,93min,彩色,星期一,6月17日,MOONWALKER,月球漫步,0,,6300,,10:30
多元视角-SIFF狂想曲,,3号厅,荷兰,上海UA梅龙镇广场电影城,,15:02,弗兰克·舍费尔,1560576600,92min,彩色,星期六,6月15日,INNER LANDSCAPE,内心风景,"0,2",,5478,中国,13:30
多元视角-SIFF狂想曲,,3号厅,爱尔兰,上海UA梅龙镇广场电影城,,15:04,谢默斯·墨菲,1561181400,94min,彩色,星期六,6月22日,A DOG CALLED MONEY,一只叫钱的狗,0,,7276,英国,13:30
多元视角-SIFF狂想曲,,1号厅,美国,上海百美汇影城（静安嘉里中心店）,,15:03,"科林·柴维斯



杰瑞·克莱默",1560576600,93min,彩色,星期六,6月15日,MOONWALKER,月球漫步,0,,6300,,13:30
多元视角-SIFF狂想曲,,1号厅,印度,上海百美汇影城（静安嘉里中心店）,,17:57,拉吉夫·梅农,1560843900,132min,彩色,星期二,6月18日,RHYTHM IS EVERYWHERE,乐鼓节拍,0,,5902,,15:45
多元视角-SIFF狂想曲,,1号厅,芬兰,上海百美汇影城（静安嘉里中心店）,,15:15,特伯·艾拉克森,1561267800,105min,彩色,星期日,6月23日,THE RAGGED LIFE OF JUICE LESKINEN,巨星潦倒录,0,,6207,,13:30
多元视角-SIFF狂想曲,,3号厅,美国,SFC上海影城,,20:05,史蒂夫·洛夫里奇,1560594600,95min,彩色,星期六,6月15日,MATANGI / MAYA / M.I.A,玛琪，玛雅，米娅,0,,6022,,18:30
多元视角-SIFF狂想曲,,1号厅,日本,上海大光明电影院,,12:26,盐田明彦,1560738600,116min,彩色,星期一,6月17日,FAREWELL SONG,再见，嘴唇,0,,6982,,10:30
多元视角-SIFF狂想曲,,IMAX厅,美国,博悦汇影城外滩金融中心IMAX店,,17:54,伊桑·霍克,1560584700,129min,彩色,星期六,6月15日,BLAZE ,留住心醉一首歌,0,,6186,,15:45
多元视角-SIFF狂想曲,,1号厅,印度,SFC上影百联影城（大上海店）,,17:57,拉吉夫·梅农,1560671100,132min,彩色,星期日,6月16日,RHYTHM IS EVERYWHERE,乐鼓节拍,0,,5902,,15:45
多元视角-SIFF狂想曲,,2号厅,瑞士,国泰电影院,,20:24,延斯·纽波特,1560853800,114min,彩色,星期二,6月18日,THE ZURICH LIAISON - WAGNER'S ONE AND ONLY LOVE (4K),瓦格纳的情人 (4K),"0,2",4K,6527,,18:30
多元视角-SIFF狂想曲,,umeDmax厅,爱尔兰,UME影城（上海新天地店）,,15:04,谢默斯·墨菲,1560922200,94min,彩色,星期三,6月19日,A DOG CALLED MONEY,一只叫钱的狗,0,,7276,英国,13:30
多元视角-SIFF狂想曲,,umeDmax厅,美国,UME影城（上海新天地店）,,19:59,艾伦·艾略特,1561113000,89min,彩色,星期五,6月21日,AMAZING GRACE (4K),奇异恩典 (4K),0,4K,7952,,18:30
多元视角-SIFF狂想曲,,2号厅,美国,上海大光明电影院,,22:20,史蒂夫·洛夫里奇,1560948300,95min,彩色,星期三,6月19日,MATANGI / MAYA / M.I.A,玛琪，玛雅，米娅,1,,6022,,20:45
多元视角-SIFF狂想曲,,3号厅,荷兰,上海科技影城,,14:58,霍夫·范·艾克,1560576600,88min,彩色,星期六,6月15日,MY FOOLISH HEART,我心愚钝,0,,6977,,13:30
多元视角-SIFF狂想曲,,3号厅,瑞士,上海科技影城,,17:39,延斯·纽波特,1560584700,114min,彩色,星期六,6月15日,THE ZURICH LIAISON - WAGNER'S ONE AND ONLY LOVE (4K),瓦格纳的情人 (4K),0,4K,6527,,15:45
多元视角-SIFF狂想曲,,3号厅,荷兰,上海大光明电影院,,17:17,弗兰克·舍费尔,1561275900,92min,彩色,星期日,6月23日,INNER LANDSCAPE,内心风景,0,,5478,中国,15:45
多元视角-SIFF狂想曲,,3号厅,荷兰,上海大光明电影院,,19:58,霍夫·范·艾克,1561285800,88min,彩色,星期日,6月23日,MY FOOLISH HEART,我心愚钝,0,,6977,,18:30
多元视角-SIFF狂想曲,,2号LED厅,美国,万达影城（五角场万达广场店）,,20:14,凯瑟琳·奥布莱恩,1560681000,104min,彩色,星期日,6月16日,LOST TRANSMISSIONS ,传输失败,0,,8674,中国,18:30
多元视角-SIFF狂想曲,,2号LED厅,美国,万达影城（五角场万达广场店）,,17:54,伊桑·霍克,1561189500,129min,彩色,星期六,6月22日,BLAZE ,留住心醉一首歌,0,,6186,,15:45
多元视角-SIFF狂想曲,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,22:41,盐田明彦,1560948300,116min,彩色,星期三,6月19日,FAREWELL SONG,再见，嘴唇,0,,6982,,20:45
多元视角-SIFF狂想曲,,剧院厅,美国,天山电影院-虹桥艺术中心旗舰店,,11:59,艾伦·艾略特,1560997800,89min,彩色,星期四,6月20日,AMAZING GRACE (4K),奇异恩典 (4K),0,4K,7952,,10:30
多元视角-SIFF狂想曲,,8号厅,芬兰,CGV影城（白玉兰广场IMAX店）,,15:15,特伯·艾拉克森,1561181400,105min,彩色,星期六,6月22日,THE RAGGED LIFE OF JUICE LESKINEN,巨星潦倒录,0,,6207,,13:30
多元视角-SIFF狂想曲,,4号厅,爱尔兰,天山电影院-虹桥艺术中心旗舰店,,20:04,谢默斯·墨菲,1560594600,94min,彩色,星期六,6月15日,A DOG CALLED MONEY,一只叫钱的狗,0,,7276,英国,18:30
多元视角-SIFF狂想曲,,10号厅,瑞士,万达影城（宝山万达广场店）,,22:39,延斯·纽波特,1561121100,114min,彩色,星期五,6月21日,THE ZURICH LIAISON - WAGNER'S ONE AND ONLY LOVE (4K),瓦格纳的情人 (4K),1,4K,6527,,20:45
多元视角-SIFF狂想曲,,ATMOS厅,爱尔兰,上海和平影都,,15:04,谢默斯·墨菲,1560663000,94min,彩色,星期日,6月16日,A DOG CALLED MONEY,一只叫钱的狗,0,,7276,英国,13:30
多元视角-SIFF狂想曲,,ATMOS厅,美国,上海和平影都,,22:18,"科林·柴维斯



杰瑞·克莱默",1561380300,93min,彩色,星期一,6月24日,MOONWALKER,月球漫步,0,,6300,,20:45
多元视角-SIFF狂想曲,,LUXE厅,美国,上海百丽宫影城（长宁来福士店）,,20:05,史蒂夫·洛夫里奇,1561199400,95min,彩色,星期六,6月22日,MATANGI / MAYA / M.I.A,玛琪，玛雅，米娅,0,,6022,,18:30
多元视角-SIFF狂想曲,,Onyx LED厅,芬兰,SFC上影影城（港汇永华IMAX店）,,20:15,特伯·艾拉克森,1561026600,105min,彩色,星期四,6月20日,THE RAGGED LIFE OF JUICE LESKINEN,巨星潦倒录,0,,6207,,18:30
多元视角-SIFF狂想曲,,Onyx LED厅,美国,SFC上影影城（港汇永华IMAX店）,,20:05,史蒂夫·洛夫里奇,1561285800,95min,彩色,星期日,6月23日,MATANGI / MAYA / M.I.A,玛琪，玛雅，米娅,0,,6022,,18:30
多元视角-SIFF狂想曲,,5号厅,印度,华士达影城（徐汇店）,,17:57,拉吉夫·梅农,1560930300,132min,彩色,星期三,6月19日,RHYTHM IS EVERYWHERE,乐鼓节拍,0,,5902,,15:45
多元视角-SIFF狂想曲,,6号厅,荷兰,上海百丽宫影城（环贸iapm店）,,19:58,霍夫·范·艾克,1560681000,88min,彩色,星期日,6月16日,MY FOOLISH HEART,我心愚钝,1,,6977,,18:30
多元视角-SIFF狂想曲,,7号厅,美国,AMG海上国际影城环球港店,,20:14,凯瑟琳·奥布莱恩,1560940200,104min,彩色,星期三,6月19日,LOST TRANSMISSIONS ,传输失败,0,,8674,中国,18:30
多元视角-SIFF狂想曲,,7号厅,印度,AMG海上国际影城环球港店,,17:57,拉吉夫·梅农,1561275900,132min,彩色,星期日,6月23日,RHYTHM IS EVERYWHERE,乐鼓节拍,0,,5902,,15:45
多元视角-SIFF狂想曲,,7号厅,印度,上海百丽宫影城（LCM置汇旭辉广场店）,,17:57,拉吉夫·梅农,1561189500,132min,彩色,星期六,6月22日,RHYTHM IS EVERYWHERE,乐鼓节拍,0,,5902,,15:45
多元视角-SIFF狂想曲,,5号厅,日本,保利国际影城上海世博店,,22:41,盐田明彦,1560861900,116min,彩色,星期二,6月18日,FAREWELL SONG,再见，嘴唇,0,,6982,,20:45
多元视角-SIFF狂想曲,,5号厅,荷兰,保利国际影城上海世博店,,19:58,霍夫·范·艾克,1561113000,88min,彩色,星期五,6月21日,MY FOOLISH HEART,我心愚钝,0,,6977,,18:30
多元视角-SIFF狂想曲,,LUXE厅,爱尔兰,上海百丽宫影城（陆家嘴中心店）,,12:04,谢默斯·墨菲,1561257000,94min,彩色,星期日,6月23日,A DOG CALLED MONEY,一只叫钱的狗,0,,7276,英国,10:30
多元视角-SIFF狂想曲,,4号厅,美国,上海百美汇影城（静安嘉里中心店）,,20:14,凯瑟琳·奥布莱恩,1560594600,104min,彩色,星期六,6月15日,LOST TRANSMISSIONS ,传输失败,0,,8674,中国,18:30
多元视角-SIFF狂想曲,,4号厅,荷兰,上海百美汇影城（静安嘉里中心店）,,17:17,弗兰克·舍费尔,1561103100,92min,彩色,星期五,6月21日,INNER LANDSCAPE,内心风景,0,,5478,中国,15:45
多元视角-SIFF狂想曲,,4号厅,荷兰,上海百美汇影城（静安嘉里中心店）,,19:58,霍夫·范·艾克,1561199400,88min,彩色,星期六,6月22日,MY FOOLISH HEART,我心愚钝,"0,2",,6977,,18:30
多元视角-霓虹映画,,LUXE巨幕厅,日本,上海百老汇影城（宝龙店）,,17:14,原桂之介,1560584700,89min,彩色,星期六,6月15日,BACK STREET GIRLS,后街女孩,0,,6906,,15:45
多元视角-霓虹映画,,LUXE巨幕厅,日本,上海百老汇影城（宝龙店）,,14:56,池田克彦,1560663000,86min,彩色,星期日,6月16日,RIN,凛,0,,6898,,13:30
多元视角-霓虹映画,,LUXE巨幕厅,日本,上海百老汇影城（宝龙店）,,22:15,大九明子,1561207500,90min,彩色,星期六,6月22日,MARRIAGE HUNTING BEAUTY,大龄美女想相亲,0,,5027,,20:45
多元视角-霓虹映画,,东方巨幕厅,日本,SFC上海影城,,17:45,英勉,1560584700,120min,彩色,星期六,6月15日,KAKEGURUI,狂赌之渊,0,,6984,,15:45
多元视角-霓虹映画,,东方巨幕厅,日本,SFC上海影城,,20:13,岩合光昭,1560594600,103min,彩色,星期六,6月15日,THE ISLAND OF CATS,猫和爷爷,0,,7372,,18:30
多元视角-霓虹映画,,东方巨幕厅,日本,SFC上海影城,,10:19,关根光才,1560817800,109min,彩色,星期二,6月18日,LOVE AT LEAST,活着，就是爱,0,,6416,,08:30
多元视角-霓虹映画,,东方巨幕厅,日本,SFC上海影城,,22:44,福泽克雄,1561121100,119min,彩色,星期五,6月21日,THE WHISTLEBLOWER,七个会议,0,,6540,,20:45
多元视角-霓虹映画,,LUXE巨幕厅,日本,红星电影世界上海吴中路旗舰店,,22:49,江口幹,1560689100,124min,彩色,星期日,6月16日,THE FABLE,杀手寓言,0,,8673,,20:45
多元视角-霓虹映画,,1号厅,日本,上海市沪北电影院,,22:15,大九明子,1560602700,90min,彩色,星期六,6月15日,MARRIAGE HUNTING BEAUTY,大龄美女想相亲,0,,5027,,20:45
多元视角-霓虹映画,,1号厅,日本,上海市沪北电影院,,22:54,水谷丰,1560775500,129min,彩色,星期一,6月17日,LEAVING THE SCENE,肇事逃逸：最好的最糟之日,0,,6904,,20:45
多元视角-霓虹映画,,1号厅,日本,上海市沪北电影院,,22:49,江口幹,1560861900,124min,彩色,星期二,6月18日,THE FABLE,杀手寓言,0,,8673,,20:45
多元视角-霓虹映画,,1号厅,日本,上海市沪北电影院,,15:24,田中征尔,1561181400,114min,彩色,星期六,6月22日,MELANCHOLIC,忧郁症患者,0,,8906,,13:30
多元视角-霓虹映画,,1号厅,日本,上海市沪北电影院,,22:43,白石和弥,1561207500,118min,彩色,星期六,6月22日,A GAMBLER'S ODYSSEY 2020,麻雀放浪记 2020,0,,7170,,20:45
多元视角-霓虹映画,,1号厅,日本,上海市沪北电影院,,22:34,关根光才,1561293900,109min,彩色,星期日,6月23日,LOVE AT LEAST,活着，就是爱,0,,6416,,20:45
多元视角-霓虹映画,,2号厅,日本,上海UA梅龙镇广场电影城,,20:09,樋口尚文,1561026600,99min,彩色,星期四,6月20日,THE MASTER OF FUNERALS,葬礼的名人,0,,8239,,18:30
多元视角-霓虹映画,,2号厅,日本,SFC上海影城,,12:38,中野量太,1561170600,128min,彩色,星期六,6月22日,A LONG GOODBYE,漫长的告别,"0,2",,6902,,10:30
